row_idx,category,id,owner,title,datetaken,tags,latitude,longitude,place_id,img_id,country_code,country,region,subregion,city,cluster_id,text,entities,scene_pred,viewpoint_pred
9848,tower,4232871497,60527064@N00,Stairway at Mode Gakuen Cocoon Tower,1254023270,bw building tower japan architecture stairs spiral tokyo blackwhite shinjuku elevator stairway tiles staircase 日本 東京 nishishinjuku 新宿区 zd 西新宿 shinjukuku 714mm olympuse3 モード学園コクーンタワー modegakuencocoontower shinjukucocoontower,35.691604,139.696902,dweV3pJTWr.iSQWUtg,tower-35.691604-139.696902-1254023270-60527064@N00-4232871497-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,16,Stairway at Mode Gakuen Cocoon Tower bw building tower japan architecture stairs spiral tokyo blackwhite shinjuku elevator stairway tiles staircase 日本 東京 nishishinjuku 新宿区 zd 西新宿 shinjukuku 714mm olympuse3 モード学園コクーンタワー modegakuencocoontower shinjukucocoontower,mode gakuen cocoon tower,indoor,aerial
9849,tower,4230874143,96301288@N00,Shimbashi New - IMG_3504,1253725776,japan skyscraper tokyo september jp 2009 shimbashi parkhotel,35.663758,139.759719,NHQBCWdTWr9zlLJQOA,tower-35.663758-139.759719-1253725776-96301288@N00-4230874143-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,21,Shimbashi New - IMG_3504 japan skyscraper tokyo september jp 2009 shimbashi parkhotel,"",outdoor,aerial
9850,tower,4231640838,96301288@N00,Parkview - IMG_3496,1253724813,japan skyscraper tokyo september jp 2009 shimbashi parkhotel,35.663319,139.759552,NHQBCWdTWr9zlLJQOA,tower-35.663319-139.759552-1253724813-96301288@N00-4231640838-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,21,Parkview - IMG_3496 japan skyscraper tokyo september jp 2009 shimbashi parkhotel,"",outdoor,aerial
9851,tower,4230872635,96301288@N00,Hollow - IMG_3491,1253679628,japan skyscraper tokyo september jp 2009 shimbashi parkhotel,35.663344,139.759536,NHQBCWdTWr9zlLJQOA,tower-35.663344-139.759536-1253679628-96301288@N00-4230872635-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,21,Hollow - IMG_3491 japan skyscraper tokyo september jp 2009 shimbashi parkhotel,"",indoor,aerial
9852,tower,4231207354,60527064@N00,Skyward glance in Nishi-Shinjuku,1254022705,nishishinjuku 西新宿 shinjuku shinjukuku 新宿区 tokyo 東京 japan 日本 shinjukucocoontower modegakuencocoontower モード学園コクーンタワー architecture building tower skyscraper sky clouds blackwhite bw olympuse3 714mm zd,35.691966,139.69762,dweV3pJTWr.iSQWUtg,tower-35.691966-139.697620-1254022705-60527064@N00-4231207354-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,16,Skyward glance in Nishi-Shinjuku nishishinjuku 西新宿 shinjuku shinjukuku 新宿区 tokyo 東京 japan 日本 shinjukucocoontower modegakuencocoontower モード学園コクーンタワー architecture building tower skyscraper sky clouds blackwhite bw olympuse3 714mm zd,shinjukucocoontower,indoor,aerial
9853,tower,4230222205,57552634@N00,New Tokyo tower : 205 meters high,1258323399,panorama tower japan geotagged 360 panoramic handheld 360x180 360° 360°x180° ptgui equirectangular panotool nikond90 hapala heiwa4126 360‹x180‹ 360‹ simonspanotool geo:lat=357096356 geo:lon=1398136906,35.709636,139.813691,syWEMAhTWr8hsfRKWw,tower-35.709636-139.813691-1258323399-57552634@N00-4230222205-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,New Tokyo tower : 205 meters high panorama tower japan geotagged 360 panoramic handheld 360x180 360° 360°x180° ptgui equirectangular panotool nikond90 hapala heiwa4126 360‹x180‹ 360‹ simonspanotool geo:lat=357096356 geo:lon=1398136906,new tokyo tower,outdoor,aerial
9854,tower,4230203037,57552634@N00,Tokyo tower and a football,1256816411,panorama tower japan night geotagged 360 panoramic handheld 360x180 360° 360°x180° ptgui equirectangular panotool nikond90 hapala heiwa4126 360‹x180‹ 360‹ simonspanotool geo:lat=356584072 geo:lon=1397450353,35.658408,139.745036,2V7yjYRTWr9WYOz3pA,tower-35.658408-139.745036-1256816411-57552634@N00-4230203037-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,11,Tokyo tower and a football panorama tower japan night geotagged 360 panoramic handheld 360x180 360° 360°x180° ptgui equirectangular panotool nikond90 hapala heiwa4126 360‹x180‹ 360‹ simonspanotool geo:lat=356584072 geo:lon=1397450353,tokyo tower,outdoor,ground
9855,tower,4210627433,27889738@N07,Tobu Rail Yard at the Base of Tokyo Sky Tree,1255148923,tower japan train tokyo railyard oshiage tokyoskytree,35.710919,139.810836,syWEMAhTWr8hsfRKWw,tower-35.710919-139.810836-1255148923-27889738@N07-4210627433-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,Tobu Rail Yard at the Base of Tokyo Sky Tree tower japan train tokyo railyard oshiage tokyoskytree,"",outdoor,ground
9856,tower,4209031614,31302111@N06,R0036858,1261193548,sky tree tower japan tokyo 東京 スカイツリー,35.709496,139.808557,VeiXVn5TWr8zq1ixcA,tower-35.709496-139.808557-1261193548-31302111@N06-4209031614-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,R0036858 sky tree tower japan tokyo 東京 スカイツリー,"sky tree,スカイツリー",outdoor,ground
9857,tower,4209030510,31302111@N06,R0036825,1261113682,sky tree tower japan tokyo 東京 スカイツリー,35.709496,139.808557,VeiXVn5TWr8zq1ixcA,tower-35.709496-139.808557-1261113682-31302111@N06-4209030510-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,R0036825 sky tree tower japan tokyo 東京 スカイツリー,"sky tree,スカイツリー",outdoor,ground
9858,tower,4208264493,31302111@N06,R0036815,1261113532,sky tree tower japan tokyo 東京 スカイツリー,35.710802,139.808299,mPUuv4NTWr.9n3GL2w,tower-35.710802-139.808299-1261113532-31302111@N06-4208264493-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,R0036815 sky tree tower japan tokyo 東京 スカイツリー,"sky tree,スカイツリー",outdoor,ground
9859,tower,4209027146,31302111@N06,R0036807,1261113119,sky tree tower japan tokyo 東京 スカイツリー,35.71427,139.803181,p6uiXjZTWr_FiZqkMQ,tower-35.714270-139.803181-1261113119-31302111@N06-4209027146-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,R0036807 sky tree tower japan tokyo 東京 スカイツリー,"sky tree,スカイツリー",outdoor,ground
9860,tower,4196681665,17391080@N00,tokyo1520,1255836534,road street tower japan geotagged lumix tokyo alley cityscape panasonic 日本 東京 浜松町 dmcfx40 hamamatsuchyo geo:lat=356564367 geo:lon=1397569808,35.656337,139.757122,K_e4iSRTWr_u.RZcGQ,tower-35.656337-139.757122-1255836534-17391080@N00-4196681665-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,11,tokyo1520 road street tower japan geotagged lumix tokyo alley cityscape panasonic 日本 東京 浜松町 dmcfx40 hamamatsuchyo geo:lat=356564367 geo:lon=1397569808,"",outdoor,ground
9861,tower,4181180495,87807876@N00,淺草寺寶藏門 & 五重塔,1260239886,tower heritage japan canon tokyo shrine 日本 東京 浅草 出遊 ixus980is,35.714069,139.796733,8.5pUudTWr.wPZ8u0Q,tower-35.714069-139.796733-1260239886-87807876@N00-4181180495-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,淺草寺寶藏門 & 五重塔 tower heritage japan canon tokyo shrine 日本 東京 浅草 出遊 ixus980is,"",outdoor,ground
9862,tower,4163437888,27889738@N07,Cranes on Tokyo Skytree,1255149411,tower japan tokyo construction crane narihirabashi,35.709302,139.808622,VeiXVn5TWr8zq1ixcA,tower-35.709302-139.808622-1255149411-27889738@N07-4163437888-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,Cranes on Tokyo Skytree tower japan tokyo construction crane narihirabashi,"",outdoor,ground
9863,tower,4152326859,43506437@N06,Skyscrapers,1258780105,travel art japan skyscraper canon geotagged eos tokyo asia 50d geo:lat=3569124373 geo:lon=13969042358,35.691243,139.690423,ojJ7eCpTWr9nkjVcbQ,tower-35.691243-139.690423-1258780105-43506437@N06-4152326859-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,14,Skyscrapers travel art japan skyscraper canon geotagged eos tokyo asia 50d geo:lat=3569124373 geo:lon=13969042358,"",outdoor,ground
9864,tower,4150669490,31302111@N06,R0036356,1257814802,sky tree tower japan tokyo 東京 スカイツリー,35.709496,139.808557,VeiXVn5TWr8zq1ixcA,tower-35.709496-139.808557-1257814802-31302111@N06-4150669490-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,R0036356 sky tree tower japan tokyo 東京 スカイツリー,"sky tree,スカイツリー",outdoor,ground
9865,tower,4150668030,31302111@N06,R0036615,1259554023,sky tree tower japan tokyo 東京 スカイツリー,35.709496,139.808557,VeiXVn5TWr8zq1ixcA,tower-35.709496-139.808557-1259554023-31302111@N06-4150668030-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,R0036615 sky tree tower japan tokyo 東京 スカイツリー,"sky tree,スカイツリー",outdoor,ground
9866,tower,4149893721,31302111@N06,R0036467,1258255796,sky tree tower japan tokyo 東京 スカイツリー,35.709496,139.808557,VeiXVn5TWr8zq1ixcA,tower-35.709496-139.808557-1258255796-31302111@N06-4149893721-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,R0036467 sky tree tower japan tokyo 東京 スカイツリー,"sky tree,スカイツリー",outdoor,ground
9867,tower,4149890491,31302111@N06,R0036457,1258255678,sky tree tower japan tokyo 東京 スカイツリー,35.710802,139.808299,mPUuv4NTWr.9n3GL2w,tower-35.710802-139.808299-1258255678-31302111@N06-4149890491-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,R0036457 sky tree tower japan tokyo 東京 スカイツリー,"sky tree,スカイツリー",outdoor,ground
9868,tower,4150649126,31302111@N06,R0036446,1258255229,sky tree tower japan tokyo 東京 スカイツリー,35.708738,139.807183,mPUuv4NTWr.9n3GL2w,tower-35.708738-139.807183-1258255229-31302111@N06-4150649126-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,R0036446 sky tree tower japan tokyo 東京 スカイツリー,"sky tree,スカイツリー",outdoor,ground
9869,tower,4132704497,42077667@N08,Tokyo Tower 2,1251075603,tower tokyo ohhh abigfave 100commentgroup mygearandmepremium dblringexcellence,35.65849,139.745428,CzGzJ6tTWr.3e3m9iw,tower-35.658490-139.745428-1251075603-42077667@N08-4132704497-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,11,Tokyo Tower 2 tower tokyo ohhh abigfave 100commentgroup mygearandmepremium dblringexcellence,tokyo tower,outdoor,ground
9870,tower,4131254978,41756518@N05,Tokyo Central,1258969594,tower japan tokyo nightlight tokyotower gx100,35.658621,139.745428,CzGzJ6tTWr.3e3m9iw,tower-35.658621-139.745428-1258969594-41756518@N05-4131254978-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,11,Tokyo Central tower japan tokyo nightlight tokyotower gx100,tokyo central tower,outdoor,aerial
9871,tower,4127913775,24233013@N00,東京タワー,1257493950,city windows tower japan skyline landscape geotagged tokyo cityscape rooftops 日本 tokyotower nippon 東京 東京タワー nihon 東京都 tōkyō tokyocityview 日本国 nihonkoku nipponkoku tōkyōto geo:lon=139729604 geo:lat=356605,35.6605,139.729604,lLFeIqJTWr9iTg1rEg,tower-35.660500-139.729604-1257493950-24233013@N00-4127913775-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,10,東京タワー city windows tower japan skyline landscape geotagged tokyo cityscape rooftops 日本 tokyotower nippon 東京 東京タワー nihon 東京都 tōkyō tokyocityview 日本国 nihonkoku nipponkoku tōkyōto geo:lon=139729604 geo:lat=356605,"東京タワー,tokyotower,東京タワー",outdoor,aerial
9872,tower,4117649084,24233013@N00,モード学園コクーンタワー,1257428060,bicycle silhouette japan skyline skyscraper geotagged tokyo trafficlight mosaic taxi pedestrians 日本 nippon 東京 crosswalk nihon taxicab nishishinjuku bigecho 東京都 tōkyō 日本国 西新宿 nihonkoku nipponkoku tōkyōto モード学園コクーンタワー modegakuencocoontower geo:lon=139697365 geo:lat=35691013,35.691013,139.697365,dweV3pJTWr.iSQWUtg,tower-35.691013-139.697365-1257428060-24233013@N00-4117649084-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,16,モード学園コクーンタワー bicycle silhouette japan skyline skyscraper geotagged tokyo trafficlight mosaic taxi pedestrians 日本 nippon 東京 crosswalk nihon taxicab nishishinjuku bigecho 東京都 tōkyō 日本国 西新宿 nihonkoku nipponkoku tōkyōto モード学園コクーンタワー modegakuencocoontower geo:lon=139697365 geo:lat=35691013,"モート学園コクーンタワー,モート学園コクーンタワー,modegakuencocoontower",outdoor,ground
9873,tower,4116831463,24233013@N00,本家 & 六本木ヒルズ,1257420142,road street trees windows tower cars japan night geotagged lights tokyo pig mosaic headlights christmaslights pedestrians 日本 tokyotower nippon 東京 roppongihills crosswalk 東京タワー automobiles nihon headlamps 六本木ヒルズ 東京都 tōkyō 日本国 nihonkoku nipponkoku tōkyōto roppongihillsmoritower tōkyōtawā 本家 六本木ヒルズ森タワー faerielights geo:lat=35659247 roppongihiruzu roppongihiruzumoritawa geo:lon=139729869,35.659247,139.729869,lLFeIqJTWr9iTg1rEg,tower-35.659247-139.729869-1257420142-24233013@N00-4116831463-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,10,本家 & 六本木ヒルズ road street trees windows tower cars japan night geotagged lights tokyo pig mosaic headlights christmaslights pedestrians 日本 tokyotower nippon 東京 roppongihills crosswalk 東京タワー automobiles nihon headlamps 六本木ヒルズ 東京都 tōkyō 日本国 nihonkoku nipponkoku tōkyōto roppongihillsmoritower tōkyōtawā 本家 六本木ヒルズ森タワー faerielights geo:lat=35659247 roppongihiruzu roppongihiruzumoritawa geo:lon=139729869,東京タワー,outdoor,ground
9874,tower,4116831483,24233013@N00,六本木ヒルズ,1257423992,road street trees windows sculpture tower japan night geotagged tokyo spider pavement mosaic christmaslights pedestrians 日本 nippon 東京 roppongihills maman louisebourgeois nihon 六本木ヒルズ 東京都 tōkyō 日本国 nihonkoku nipponkoku tōkyōto roppongihillsmoritower 六本木ヒルズ森タワー faerielights geo:lon=13972962 roppongihiruzu geo:lat=35660816 roppongihiruzumoritawa,35.660816,139.72962,lLFeIqJTWr9iTg1rEg,tower-35.660816-139.729620-1257423992-24233013@N00-4116831483-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,10,六本木ヒルズ road street trees windows sculpture tower japan night geotagged tokyo spider pavement mosaic christmaslights pedestrians 日本 nippon 東京 roppongihills maman louisebourgeois nihon 六本木ヒルズ 東京都 tōkyō 日本国 nihonkoku nipponkoku tōkyōto roppongihillsmoritower 六本木ヒルズ森タワー faerielights geo:lon=13972962 roppongihiruzu geo:lat=35660816 roppongihiruzumoritawa,"",outdoor,ground
9875,tower,4102015926,91852742@N00,Morning Glory,1257232146,morning sunlight building tower clouds sunrise tokyo raw ray nef tokyotower roppongihills tamron hdr moritower 5photosaday 7xp nikond300 tamronaf1750mmf28spxrdiiivc,35.660333,139.729166,lLFeIqJTWr9iTg1rEg,tower-35.660333-139.729166-1257232146-91852742@N00-4102015926-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,10,Morning Glory morning sunlight building tower clouds sunrise tokyo raw ray nef tokyotower roppongihills tamron hdr moritower 5photosaday 7xp nikond300 tamronaf1750mmf28spxrdiiivc,moritower,outdoor,aerial
9876,tower,4088684227,37790943@N05,東京都庁／Tokyo Metropolitan Government Bldg.,1257750361,street sky bw monochrome japan skyscraper tokyo shinjuku cityscape 日本 東京 空 新宿 ビル モノクロ 白黒 東京都庁 都会 アーバン,35.690205,139.696655,dweV3pJTWr.iSQWUtg,tower-35.690205-139.696655-1257750361-37790943@N05-4088684227-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,16,東京都庁／Tokyo Metropolitan Government Bldg. street sky bw monochrome japan skyscraper tokyo shinjuku cityscape 日本 東京 空 新宿 ビル モノクロ 白黒 東京都庁 都会 アーバン,"",outdoor,ground
9877,tower,4089443936,37790943@N05,新宿模様／Patterns in Shinjuku,1257750321,street sky bw monochrome japan skyscraper tokyo shinjuku cityscape 日本 東京 空 新宿 ビル モノクロ 白黒 都会 アーバン,35.690205,139.696655,dweV3pJTWr.iSQWUtg,tower-35.690205-139.696655-1257750321-37790943@N05-4089443936-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,16,新宿模様／Patterns in Shinjuku street sky bw monochrome japan skyscraper tokyo shinjuku cityscape 日本 東京 空 新宿 ビル モノクロ 白黒 都会 アーバン,"",indoor,aerial
9878,tower,4088683757,37790943@N05,東京都庁／Tokyo Metropolitan Government Bldg.,1257749965,street sky bw monochrome japan skyscraper tokyo shinjuku cityscape 日本 東京 空 新宿 ビル モノクロ 白黒 東京都庁 都会 アーバン,35.690205,139.696655,dweV3pJTWr.iSQWUtg,tower-35.690205-139.696655-1257749965-37790943@N05-4088683757-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,16,東京都庁／Tokyo Metropolitan Government Bldg. street sky bw monochrome japan skyscraper tokyo shinjuku cityscape 日本 東京 空 新宿 ビル モノクロ 白黒 東京都庁 都会 アーバン,"",outdoor,ground
9879,tower,4089443474,37790943@N05,新宿模様／Patterns in Shinjuku,1257749901,street bw monochrome japan skyscraper tokyo shinjuku cityscape 日本 東京 新宿 ビル モノクロ 白黒 都会 japaninbw アーバン,35.690205,139.696655,dweV3pJTWr.iSQWUtg,tower-35.690205-139.696655-1257749901-37790943@N05-4089443474-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,16,新宿模様／Patterns in Shinjuku street bw monochrome japan skyscraper tokyo shinjuku cityscape 日本 東京 新宿 ビル モノクロ 白黒 都会 japaninbw アーバン,"",outdoor,ground
9880,tower,4089421510,37790943@N05,森タワーとバラ／Mori Tower & Rose,1257669051,urban bw monochrome night skyscraper tokyo cityscape 日本 roppongi 東京 夜景 ビル 六本木 モノクロ 白黒 都会 アーバン,35.660294,139.72905,lLFeIqJTWr9iTg1rEg,tower-35.660294-139.729050-1257669051-37790943@N05-4089421510-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,10,森タワーとバラ／Mori Tower & Rose urban bw monochrome night skyscraper tokyo cityscape 日本 roppongi 東京 夜景 ビル 六本木 モノクロ 白黒 都会 アーバン,森タワーとハラ,indoor,ground
9881,tower,4088661203,37790943@N05,森タワー／Mori Tower,1257668721,urban night skyscraper tokyo cityscape illumination 日本 roppongi 東京 夜景 ビル 六本木 イルミネーション 都会 アーバン,35.660294,139.72905,lLFeIqJTWr9iTg1rEg,tower-35.660294-139.729050-1257668721-37790943@N05-4088661203-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,10,森タワー／Mori Tower urban night skyscraper tokyo cityscape illumination 日本 roppongi 東京 夜景 ビル 六本木 イルミネーション 都会 アーバン,"森タワー,mori tower",outdoor,ground
9882,tower,4083793257,20986091@N06,Shinjuku Light Trails 2,1257503908,shinjuku tokyo japan buildings sonpojapan canoneos5dmarkii canonef1635mmf28liiusm nishishinjuku skyscraper lighttrails multipleexposure night skyscrapers oumekaido light lightstream cars pedestriandeck,35.693456,139.697352,.qTADA9TWr9Nl1.E2w,tower-35.693456-139.697352-1257503908-20986091@N06-4083793257-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,16,Shinjuku Light Trails 2 shinjuku tokyo japan buildings sonpojapan canoneos5dmarkii canonef1635mmf28liiusm nishishinjuku skyscraper lighttrails multipleexposure night skyscrapers oumekaido light lightstream cars pedestriandeck,"",outdoor,ground
9883,tower,4083484705,43603376@N05,"Shinjuku, Tokyo",1153629943,skyscraper tokyo shinjuku,35.689406,139.691665,ojJ7eCpTWr9nkjVcbQ,tower-35.689406-139.691665-1153629943-43603376@N05-4083484705-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,14,"Shinjuku, Tokyo skyscraper tokyo shinjuku","",outdoor,ground
9884,tower,4084244474,43603376@N05,"Shinjuku, Tokyo",1153629917,skyscraper tokyo skyscaper tokyometropolitangovernmentbuilding tocho 東京都庁舎,35.689406,139.691665,ojJ7eCpTWr9nkjVcbQ,tower-35.689406-139.691665-1153629917-43603376@N05-4084244474-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,14,"Shinjuku, Tokyo skyscraper tokyo skyscaper tokyometropolitangovernmentbuilding tocho 東京都庁舎","",outdoor,ground
9885,tower,4082853735,98802994@N00,pods!,1254243887,bw building tower architecture concrete hotel capsule structure,35.665917,139.76401,_J0qJtdTWr8rKJVifw,tower-35.665917-139.764010-1254243887-98802994@N00-4082853735-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,20,pods! bw building tower architecture concrete hotel capsule structure,"",indoor,ground
9886,tower,4081254765,35536435@N03,day3005,1226311182,tower japan tokyo,35.658586,139.745256,CzGzJ6tTWr.3e3m9iw,tower-35.658586-139.745256-1226311182-35536435@N03-4081254765-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,11,day3005 tower japan tokyo,tower,outdoor,aerial
9887,tower,4082013734,35536435@N03,day3003,1226309925,tower japan tokyo,35.658586,139.745256,CzGzJ6tTWr.3e3m9iw,tower-35.658586-139.745256-1226309925-35536435@N03-4082013734-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,11,day3003 tower japan tokyo,tower,outdoor,aerial
9888,tower,4081254397,35536435@N03,day3001,1226309128,tower japan tokyo,35.658586,139.745256,CzGzJ6tTWr.3e3m9iw,tower-35.658586-139.745256-1226309128-35536435@N03-4081254397-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,11,day3001 tower japan tokyo,tower,outdoor,ground
9889,tower,4050029139,95326678@N00,Shinkuku Park Tower,1254988282,japan skyscraper geotagged hotel tokyo october shinjuku 2009 parkhyatttokyo tokyometropolitangovernmentbuilding shinjukuparktower 200910 20091008,35.689041,139.691622,ojJ7eCpTWr9nkjVcbQ,tower-35.689041-139.691622-1254988282-95326678@N00-4050029139-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,14,Shinkuku Park Tower japan skyscraper geotagged hotel tokyo october shinjuku 2009 parkhyatttokyo tokyometropolitangovernmentbuilding shinjukuparktower 200910 20091008,shinkuku park tower,outdoor,aerial
9890,tower,4039286141,24926669@N07,TOKYO SKY TREE,1250753493,sky tree tower japan tokyo oshiage tokyoskytree,35.710245,139.810209,VeiXVn5TWr8zq1ixcA,tower-35.710245-139.810209-1250753493-24926669@N07-4039286141-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,TOKYO SKY TREE sky tree tower japan tokyo oshiage tokyoskytree,tokyo sky tree,outdoor,ground
9891,tower,4039015189,72396314@N00,wooden geometry,1256298676,tower japan architecture night geotagged tokyo pagoda wooden asakusa geo:lon=139796372 geo:lat=35714094,35.714094,139.796372,,tower-35.714094-139.796372-1256298676-72396314@N00-4039015189-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,wooden geometry tower japan architecture night geotagged tokyo pagoda wooden asakusa geo:lon=139796372 geo:lat=35714094,"",indoor,aerial
9892,tower,4039746154,43135153@N05,TOKYO SKY TREE (now 174 m),1255751066,blue tower japan tokyo d retro pinhole sumida 隅田川 oshiage 東京スカイツリー tokyoskytree,35.709526,139.808374,VeiXVn5TWr8zq1ixcA,tower-35.709526-139.808374-1255751066-43135153@N05-4039746154-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,TOKYO SKY TREE (now 174 m) blue tower japan tokyo d retro pinhole sumida 隅田川 oshiage 東京スカイツリー tokyoskytree,"tokyo sky tree,東京スカイツリー",outdoor,aerial
9893,tower,4039742206,72396314@N00,five,1256298485,roof tower japan architecture night geotagged temple tokyo pagoda asakusa fivestoried geo:lat=35714429 geo:lon=139795851,35.714429,139.795851,FRthiQZQU7uKHvmP,tower-35.714429-139.795851-1256298485-72396314@N00-4039742206-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,five roof tower japan architecture night geotagged temple tokyo pagoda asakusa fivestoried geo:lat=35714429 geo:lon=139795851,"",outdoor,aerial
9894,tower,4038906353,72396314@N00,an amusement park,1256292905,park city light urban tower japan night geotagged tokyo neon amusementpark geo:lon=139794201 funparkasakusa geo:lat=35715459,35.715459,139.794201,8.5pUudTWr.wPZ8u0Q,tower-35.715459-139.794201-1256292905-72396314@N00-4038906353-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,an amusement park park city light urban tower japan night geotagged tokyo neon amusementpark geo:lon=139794201 funparkasakusa geo:lat=35715459,"",outdoor,ground
9895,tower,4035942691,32374483@N00,This lovely lady and  a few others are here to greet visitors.,1253741533,city vacation woman holiday tower girl japan asian island tokyo model uniform candid lobby host highrise 日本 paparazzi tokyotower nippon garota 東京 mulheres oriental frau mujeres isle fille rtw japon nihon edo kanto vacanze asiangirl roundtheworld japanesegirl globetrotter japón honshu schön 東京都 tōkyō greeter 日本国 worldtraveler 22days landoftherisingsun 本州 nihonkoku nipponkoku tōkyōto 関東地方 ژاپن tokyometropolis ιαπωνία توکیو टोक्यो tōkei,35.658394,139.745439,CzGzJ6tTWr.3e3m9iw,tower-35.658394-139.745439-1253741533-32374483@N00-4035942691-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,11,This lovely lady and  a few others are here to greet visitors. city vacation woman holiday tower girl japan asian island tokyo model uniform candid lobby host highrise 日本 paparazzi tokyotower nippon garota 東京 mulheres oriental frau mujeres isle fille rtw japon nihon edo kanto vacanze asiangirl roundtheworld japanesegirl globetrotter japón honshu schön 東京都 tōkyō greeter 日本国 worldtraveler 22days landoftherisingsun 本州 nihonkoku nipponkoku tōkyōto 関東地方 ژاپن tokyometropolis ιαπωνία توکیو टोक्यो tōkei,tokyotower,indoor,ground
9896,tower,4036691254,32374483@N00,Tokyo Tower / 日本,1253739955,city sunset vacation holiday tower japan island tokyo twilight dusk highrise 日本 tokyotower nippon 東京 isle rtw japon nihon edo kanto vacanze roundtheworld globetrotter japón honshu 東京都 tōkyō 日本国 worldtraveler 22days landoftherisingsun 本州 nihonkoku nipponkoku tōkyōto 関東地方 ژاپن tokyometropolis ιαπωνία توکیو टोक्यो tōkei,35.658394,139.745439,CzGzJ6tTWr.3e3m9iw,tower-35.658394-139.745439-1253739955-32374483@N00-4036691254-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,11,Tokyo Tower / 日本 city sunset vacation holiday tower japan island tokyo twilight dusk highrise 日本 tokyotower nippon 東京 isle rtw japon nihon edo kanto vacanze roundtheworld globetrotter japón honshu 東京都 tōkyō 日本国 worldtraveler 22days landoftherisingsun 本州 nihonkoku nipponkoku tōkyōto 関東地方 ژاپن tokyometropolis ιαπωνία توکیو टोक्यो tōkei,tokyo tower,outdoor,aerial
