entity_id,wikimedia_url,poi_name,wikidata_id,instance_tag,category,poi_name_tags,geohack_url,latitude,longitude,country_code,country,region,subregion,city,osm_id,nearby_pov_cluster
4473,https://commons.wikimedia.org/wiki/Category:H%C5%8Dsen-in,Hōsen-in,Q11452598,"[""Buddhist temple""]",other,"宝泉院,寶泉院,hosen-in temple,hosen-in,حسين ان,temple hosen,hosen-in,ဟးဆနးအငး,wihara hosen-in",https://geohack.toolforge.org/geohack.php?pagename=Category:H%C5%8Dsen-in&params=35.121347_N_135.834006_E_globe:Earth_&language=en,35.121347,135.834006,JP,Japan,Asia,Eastern Asia,Kitahama,way/556023622,
4474,https://commons.wikimedia.org/wiki/Category:Heian_Palace,Heian Palace,Q18724856,"[""royal palace""]",palace_castle,"平安宮,heian palace,palatul heian",https://geohack.toolforge.org/geohack.php?pagename=Category:Heian_Palace&params=35.01361111_N_135.74222222_E_globe:Earth_&language=en,35.01361111,135.74222222,JP,Japan,Asia,Eastern Asia,Kyoto,,""
4475,https://commons.wikimedia.org/wiki/Category:Katsurahama_Aquarium,Katsurahama Aquarium,Q11536832,"[""public aquarium""]",other,"桂浜水族館,aquarium de katsurahama,katsurahama suizokukan,katsurahama aquarium,katsurahama suizokukan,aquarium katsurahama",https://geohack.toolforge.org/geohack.php?pagename=Category:Katsurahama_Aquarium&params=33.496944_N_133.573556_E_globe:Earth_&language=en,33.496944,133.573556,JP,Japan,Asia,Eastern Asia,Kochi-shi,,
4476,https://commons.wikimedia.org/wiki/Category:Fukagawa_Edo_Museum,Fukagawa Edo Museum,Q3090685,"[""local museum""]",other,"深川江戸資料館,fukagawa-edo-museum,fukagawa edo museum,深川 江戶資料館,edo museum,fukagawa edo museum,museo fukagawa edo,fukaqava edo muzeyi,museum edo fukagawa",https://geohack.toolforge.org/geohack.php?pagename=Category:Fukagawa_Edo_Museum&params=35.68092_N_139.8007_E_globe:Earth_&language=en,35.68092,139.8007,JP,Japan,Asia,Eastern Asia,Urayasu,node/1420787694,
4477,https://commons.wikimedia.org/wiki/Category:Mount_Sanp%C5%8Dkuzure,Mount Sanpōkuzure,Q17177204,"[""mountain""]",other,"三方崩山,mount sanpokuzure,mont sanpokuzure",https://geohack.toolforge.org/geohack.php?pagename=Category:Mount_Sanp%C5%8Dkuzure&params=36.178889_N_136.860278_E_globe:Earth_&language=en,36.178889,136.860278,JP,Japan,Asia,Eastern Asia,Tsurugi-asahimachi,node/3268398652,
4478,https://commons.wikimedia.org/wiki/Category:Machida_Athletic_Stadium,Machida Athletic Stadium,Q6723564,"[""stadium""]",other,"machida athletic stadium,町田市立陸上競技場,野津田陸上競技場,野津田スタシアム,町田gion體育場,san van đong machida gion,machida-gion-stadion,uwanja wa michezo wa machida gion,estadio machida gion,stade machida gion,মাচিদা অযাথলেটিক সটেডিযাম,মাচিদা জিওন সটেডিযাম",https://geohack.toolforge.org/geohack.php?pagename=Category:Machida_Athletic_Stadium&params=35.5925_N_139.438889_E_globe:Earth_&language=en,35.5925,139.438889,JP,Japan,Asia,Eastern Asia,Machida,,
4479,https://commons.wikimedia.org/wiki/Category:Cape_Soya,Cape Soya,Q389239,"[""cape"", ""headland""]",other,"cabo soya,soja,kap soya,cape soya,soya-misaki,soya misaki,cap soya,szoja-fok,宗谷岬,소야곶,cap soya,宗谷岬,соя,capo soya,cabo soya,przyladek soya,soya burnu,cape soya,soya misaki,tanjung soya,soya lurmuturra,cap soya,soya burnu,宗谷岬,соя,мис соя,соя (мис),kabo soja",https://geohack.toolforge.org/geohack.php?pagename=Category:Cape_Soya&params=45.522769_N_141.936647_E_globe:Earth_&language=en,45.522769,141.936647,JP,Japan,Asia,Eastern Asia,Makubetsu,node/1370946886,
4480,https://commons.wikimedia.org/wiki/Category:Shibuya_Folk_and_Literary_Shirane_Memorial_Museum,Shibuya Folk and Literary Shirane Memorial Museum,Q21019078,"[""local museum"", ""literary museum""]",other,"白根記念渋谷区郷土博物館・文学館,shibuya folk and literary shirane memorial museum,shibuya edebiyat muzesi,موزه یادبود مردمی و ادبی شیرانه شیبویا",https://geohack.toolforge.org/geohack.php?pagename=Category:Shibuya_Folk_and_Literary_Shirane_Memorial_Museum&params=35.65638889_N_139.71255_E_globe:Earth_&language=en,35.65638889,139.71255,JP,Japan,Asia,Eastern Asia,Tokyo,node/4975003383,
4481,https://commons.wikimedia.org/wiki/Category:Zensh%C5%8D-ji_(Kobe),Zenshō-ji (Kobe),Q11591184,"[""Buddhist temple""]",other,"禅昌寺,zensho-ji temple,wihara zensho-ji",https://geohack.toolforge.org/geohack.php?pagename=Category:Zensh%C5%8D-ji_(Kobe)&params=34.669139_N_135.128194_E_globe:Earth_&language=en,34.669139,135.128194,JP,Japan,Asia,Eastern Asia,Kobe,,
4482,https://commons.wikimedia.org/wiki/Category:Sue_Water_Treatment_Plant,Sue Water Treatment Plant,Q11519786,"[""waterworks""]",other,"末浄水場,末浄水場園地,sue water treatment plant",https://geohack.toolforge.org/geohack.php?pagename=Category:Sue_Water_Treatment_Plant&params=36.513056_N_136.699167_E_globe:Earth_&language=en,36.513056,136.699167,JP,Japan,Asia,Eastern Asia,Nonoichi,,
4483,https://commons.wikimedia.org/wiki/Category:Kochi_Prefectural_Museum_of_History,Kochi Prefectural Museum of History,Q11672466,"[""history museum"", ""folk museum""]",other,"高知県立歴史民俗資料館,高知縣立歴史民俗資料館,高知縣立歷史民俗資料館,kochi prefectural museum of history,พพธภณฑประวตศาสตรประจาจงหวดโคจ,kochi prefectural museum of history",https://geohack.toolforge.org/geohack.php?pagename=Category:Kochi_Prefectural_Museum_of_History&params=33.596083_N_133.6235_E_globe:Earth_&language=en,33.596083,133.6235,JP,Japan,Asia,Eastern Asia,Kochi-shi,node/1423748112,
4484,https://commons.wikimedia.org/wiki/Category:Kiyama_Castle_(Sanuki),Kiyama Castle (Sanuki),Q46999719,"[""ancient mountain fortress in Japan""]",palace_castle,"kiyama castle,城山城",https://geohack.toolforge.org/geohack.php?pagename=Category:Kiyama_Castle_(Sanuki)&params=34.289706_N_133.889769_E_globe:Earth_&language=en,34.289706,133.889769,JP,Japan,Asia,Eastern Asia,Sakaidecho,,""
4485,https://commons.wikimedia.org/wiki/Category:Zoorasia,Zoorasia,Q3576063,"[""zoo""]",other,"zoorasia,よこはま動物園スーラシア,スーラシア,よこはま動物園,横浜市立よこはま動物園,zoorasia,zoorasia,yokohama zoological gardens zoorasia,요코하마 동물원 주라시아,橫濱動物園zoorasia,zoorasia,zoorasia,zoorasia,zoorasia,යොකොහමා සතවොද‍යානය",https://geohack.toolforge.org/geohack.php?pagename=Category:Zoorasia&params=35.495319_N_139.52375_E_globe:Earth_&language=en,35.495319,139.52375,JP,Japan,Asia,Eastern Asia,Minami-rinkan,way/59203234,
4486,https://commons.wikimedia.org/wiki/Category:Tokumori-jinja,Tokumori-jinja,Q19754765,"[""Shinto shrine""]",other,"tokumori shrine,tokumori-jinja,徳守神社,tokumori-jinja,kuil tokumori",https://geohack.toolforge.org/geohack.php?pagename=Category:Tokumori-jinja&params=35.060186_N_133.99515_E_globe:Earth_&language=en,35.060186,133.99515,JP,Japan,Asia,Eastern Asia,Tsuyama,,
4487,https://commons.wikimedia.org/wiki/Category:J%C5%8Draku-ji_(Tokushima),Jōraku-ji (Tokushima),Q11481422,"[""Buddhist temple""]",other,"常楽寺,jouraku-ji temple,jouraku-ji,joraku-ji (tokushima),joraku-ji,常樂寺 (德島市),wihara jouraku-ji",https://geohack.toolforge.org/geohack.php?pagename=Category:J%C5%8Draku-ji_(Tokushima)&params=34.050333333333_N_134.47563888889_E_globe:Earth_&language=en,34.050333333333,134.47563888889,JP,Japan,Asia,Eastern Asia,Ishii,,
4488,https://commons.wikimedia.org/wiki/Category:Hino-jinja,Hino-jinja,Q11510621,"[""Shinto shrine""]",other,"日野神社,hino shrine,hino-jinja,sanctuaire d’hino,kuil hino",https://geohack.toolforge.org/geohack.php?pagename=Category:Hino-jinja&params=34.749167_N_135.370177_E_globe:Earth_&language=en,34.749167,135.370177,JP,Japan,Asia,Eastern Asia,Itami,,
4489,https://commons.wikimedia.org/wiki/Category:Mount_Itose,Mount Itose,Q11604850,"[""mountain""]",other,"糸瀬山,mount itose,itose-yama,mount itose,itose-yama,糸瀨山,itose-yama,mont itose",https://geohack.toolforge.org/geohack.php?pagename=Category:Mount_Itose&params=35.708333_N_137.733889_E_globe:Earth_&language=en,35.708333,137.733889,JP,Japan,Asia,Eastern Asia,Iida,node/2744507418,
4490,https://commons.wikimedia.org/wiki/Category:Mizunami_City_Library,Mizunami City Library,Q11573913,"[""library""]",other,"瑞浪市民図書館,mizunami city library",https://geohack.toolforge.org/geohack.php?pagename=Category:Mizunami_City_Library&params=35.364336_N_137.255867_E_globe:Earth_&language=en,35.364336,137.255867,JP,Japan,Asia,Eastern Asia,Mizunami,,
4491,https://commons.wikimedia.org/wiki/Category:Nagoya_Cinematheque,Nagoya Cinematheque,Q18337609,"[""movie theater""]",other,"名古屋シネマテーク,nagoya cinematheque",https://geohack.toolforge.org/geohack.php?pagename=Category:Nagoya_Cinematheque&params=35.168806_N_136.935028_E_globe:Earth_&language=en,35.168806,136.935028,JP,Japan,Asia,Eastern Asia,Nagoya-shi,node/1633799183,
4492,https://commons.wikimedia.org/wiki/Category:Akagami-jinja,Akagami-jinja,Q11635869,"[""Shinto shrine""]",other,"赤神神社,五社堂,akagami shrine,akagami-jinja,kuil akagami,sanctuaire d'akagami",https://geohack.toolforge.org/geohack.php?pagename=Category:Akagami-jinja&params=39.870666666667_N_139.75091666667_E_globe:Earth_&language=en,39.870666666667,139.75091666667,JP,Japan,Asia,Eastern Asia,Tenno,,
4493,https://commons.wikimedia.org/wiki/Category:Niseko-Shakotan-Otaru_Kaigan_Quasi-National_Park,Niseko-Shakotan-Otaru Kaigan Quasi-National Park,Q18718052,"[""quasi-national park of Japan""]",other,"ニセコ積丹小樽海岸国定公園,niseko-shakotan-otaru kaigan quasi-national park,parcul cvasinational niseko-shakotan-coasta otaru",https://geohack.toolforge.org/geohack.php?pagename=Category:Niseko-Shakotan-Otaru_Kaigan_Quasi-National_Park&params=42.89111111_N_140.55166667_E_globe:Earth_&language=en,42.89111111,140.55166667,JP,Japan,Asia,Eastern Asia,Iwanai,,
4494,https://commons.wikimedia.org/wiki/Category:Hiroshima_Museum_of_Art,Hiroshima Museum of Art,Q63828,"[""art museum""]",other,"hiroshima museum of art,kunstmuseum hiroshima,hiroshima bijutsukan,ひろしま美術館,hiroshima museum of art,musee d'art de hiroshima,musee d'art d'hiroshima,hiroshima museum of art,hiroshima museum of art,хиросимскии музеи искусств,hirosima arta muzeo,广岛美术馆,히로시마 미술관,متحف هيروشيما للفنون,museu de arte de hiroshima,museo d'arte di hiroshima,museu d'art d'hiroshima,hiroshima museum of art",https://geohack.toolforge.org/geohack.php?pagename=Category:Hiroshima_Museum_of_Art&params=34.398669444444_N_132.45806111111_E_globe:Earth_&language=en,34.398669444444,132.45806111111,JP,Japan,Asia,Eastern Asia,Hiroshima-shi,relation/1398010,
4495,https://commons.wikimedia.org/wiki/Category:Mie_Prefectural_Art_Museum,Mie Prefectural Art Museum,Q11357837,"[""art museum""]",other,"三重県立美術館,mie prefectural art museum,musee prefectoral de mie. tsu,museu de arte de mie,三重縣立美術館,三重縣立美術館,三重县立美术馆,mie prefectural art museum,mie prefectural art museum",https://geohack.toolforge.org/geohack.php?pagename=Category:Mie_Prefectural_Art_Museum&params=34.734833_N_136.501889_E_globe:Earth_&language=en,34.734833,136.501889,JP,Japan,Asia,Eastern Asia,Tsu-shi,relation/5458331,
4496,https://commons.wikimedia.org/wiki/Category:Komaki_Dam,Komaki Dam,Q11462781,"[""gravity dam""]",other,"小牧タム,komaki dam,komaki-damu,diga di komaki,komaki-damu,小牧水壩,小牧壩,小牧水庫,小牧水坝,سد كوماكى,barrage komaki,komaki toʻgʻoni",https://geohack.toolforge.org/geohack.php?pagename=Category:Komaki_Dam&params=36.556666666667_N_137.00805555556_E_globe:Earth_&language=en,36.556666666667,137.00805555556,JP,Japan,Asia,Eastern Asia,Nanto-shi,,
4497,https://commons.wikimedia.org/wiki/Category:Genbikei,Genbikei,Q3100364,"[""valley""]",other,"genbikei,genbikei,厳美渓,genbikei,嚴美溪,γκενμπικει,genbikei",https://geohack.toolforge.org/geohack.php?pagename=Category:Genbikei&params=38.9446_N_141.0457_E_globe:Earth_&language=en,38.9446,141.0457,JP,Japan,Asia,Eastern Asia,Ichinoseki,,
4498,https://commons.wikimedia.org/wiki/Category:Kurima_Island,Kurima Island,Q709253,"[""island""]",other,"来间岛,來間島,來間島,kurima-jima,kurimajima,kurema-jima,kuremajima,来間島,くりましま,курима,구리마섬,isla kurima,kurima,куріма,куріма-дзіма,kurima island,kurimajima,來間島,ile kurima,kurima-jima,kurima,kurima island,острво курима,kurima jima,kurimadzima,来間,ッフャーマ,ッフィマ,kurima,kurimajima",https://geohack.toolforge.org/geohack.php?pagename=Category:Kurima_Island&params=24.722222222222_N_125.24694444444_E_globe:Earth_&language=en,24.722222222222,125.24694444444,JP,Japan,Asia,Eastern Asia,Hirara,relation/4858181,
4499,https://commons.wikimedia.org/wiki/Category:Buddhist_monuments_in_the_Horyu-ji_area,Buddhist monuments in the Horyu-ji area,Q9522396,"[""Buddhist temple""]",other,"buddhistiska monument i horyu-ji-omradet,法隆寺地域の仏教建造物,buddhist monuments in the horyu-ji area,호류지 지역의 불교 건조물,法隆寺地区的佛教古迹,constructiile budiste din zona horyu-ji",https://geohack.toolforge.org/geohack.php?pagename=Category:Buddhist_monuments_in_the_Horyu-ji_area&params=34.614275_N_135.734236_E_globe:Earth_&language=en,34.614275,135.734236,JP,Japan,Asia,Eastern Asia,Ikoma,,
4500,"https://commons.wikimedia.org/wiki/Category:Hikawa-jinja,_Omiya","Hikawa-jinja, Omiya",Q703633,"[""Hikawa shrine"", ""chokusaisha"", ""Shikinaisha"", ""Shrines receiving Tsukinami-sai and Niiname-sai offerings"", ""Shinto shrine""]",other,"冰川神社,冰川神社,冰川神社,hikawa-schrein,hikawa-jinja,hikawa jinja,氷川神社,氷川大社,大宮氷川神社,武蔵一宮氷川神社,히카와 신사,sanctuaire hikawa,hikawa-jinja,hikawa hram,hikawa shrine,hikawa jinja,hikawa jinja,omiya hikawa shrine,musashi ichinomiya hikawa shrine,hikawa shrine (itabashi),hikawa shrine (saitama),santuario di hikawa,tempio di hikawa,冰川神社,hikawa jinja,hikawa szentely,hikawa-schrijn,hikawa jinja,templum hikawa,santuario hikawa,hikava məbədi (saytama),kuil hikawa,hikawa tapınagı,hikawa jinja,hikawa jinja,omiya hikawa shrine,musashi ichinomiya hikawa shrine,hikawa shrine (itabashi),hikawa shrine (saitama)","https://geohack.toolforge.org/geohack.php?pagename=Category:Hikawa-jinja,_Omiya&params=35.917037_N_139.629461_E_globe:Earth_&language=en",35.917037,139.629461,JP,Japan,Asia,Eastern Asia,Saitama,way/1258998074,
4501,https://commons.wikimedia.org/wiki/Category:Toranomon_Hills,Toranomon Hills,Q16724433,"[""skyscraper complex""]",tower,"虎之门之丘,toranomon hills,虎ノ門ヒルス,toranomon hills,도라노몬 힐스,toranomon hills,toranomon hills,toranomon hills,toranomon hills,toranomon hills,تورانومون هیلز,تلال تورانومون,toranomon hills,toranomon hills,تورانومون هيلز",https://geohack.toolforge.org/geohack.php?pagename=Category:Toranomon_Hills&params=35.6669_N_139.749_E_globe:Earth_&language=en,35.6669,139.749,JP,Japan,Asia,Eastern Asia,Tokyo,way/390949465,
4502,https://commons.wikimedia.org/wiki/Category:Beppu_Ropeway,Beppu Ropeway,Q6414356,"[""aerial tramway""]",other,"beppu ropeway,kintetsu beppu ropeway,別府ローフウェイ,別府ローフウェイ線,近鉄別府ローフウェイ,別府索道,別府纜車,telepherique de beppu,벳푸 로프웨이",https://geohack.toolforge.org/geohack.php?pagename=Category:Beppu_Ropeway&params=33.28152778_N_131.44111111_E_globe:Earth_&language=en,33.28152778,131.44111111,JP,Japan,Asia,Eastern Asia,Beppu,,
4503,https://commons.wikimedia.org/wiki/Category:Jufukuji,Jufukuji,Q167087,"[""Buddhist temple""]",other,"jufuku-ji,jufuku-ji temple,jufuku-ji,temple jufuku,jufuku-ji,寿福寺,亀谷山,寿福金剛禅寺,壽福寺,jufuku-ji,jufuku-ji,jufuku-ji,جوفوکو-جی,jufuku-ji,جوفوكو جى,jufuku-ji,wihara jufuku-ji,ძუფუკი-ძის მონასტერი",https://geohack.toolforge.org/geohack.php?pagename=Category:Jufukuji&params=35.32426226_N_139.54902112_E_globe:Earth_&language=en,35.32426226,139.54902112,JP,Japan,Asia,Eastern Asia,Kamakura,node/1778085175,
4504,https://commons.wikimedia.org/wiki/Category:Lake_Utonai,Lake Utonai,Q11289022,"[""lake""]",other,"ウトナイ湖,キムント,キムケト,ウッナイト,ウトナイトー,ウトナイ沼,宇都内沼,lake utonai,kim-un-to,kimke-to,utnay-to,utnay-to,utonai-numa,utsunai-numa,utonai ko,llyn utonai,utonai-see,utonai,utonai-ko,lac utonai,утонаи,우토나이호",https://geohack.toolforge.org/geohack.php?pagename=Category:Lake_Utonai&params=42.698889_N_141.711111_E_globe:Earth_&language=en,42.698889,141.711111,JP,Japan,Asia,Eastern Asia,Tomakomai,,
4505,https://commons.wikimedia.org/wiki/Category:Tatsuno_Municipal_Murotsu_Museum_of_Sea_Port,Tatsuno Municipal Murotsu Museum of Sea Port,Q11271098,"[""maritime museum"", ""historic house museum""]",other,"たつの市立室津海駅館,室津海駅館,龍野市立室津海駅館,tatsuno municipal murotsu museum of sea port,murotsu museum of sea port",https://geohack.toolforge.org/geohack.php?pagename=Category:Tatsuno_Municipal_Murotsu_Museum_of_Sea_Port&params=34.767333_N_134.505222_E_globe:Earth_&language=en,34.767333,134.505222,JP,Japan,Asia,Eastern Asia,Aioi,way/445218660,
4506,https://commons.wikimedia.org/wiki/Category:Daisetsusan_National_Park,Daisetsusan National Park,Q29149896,"[""national park""]",other,"parc national de daisetsuzan,daisetsusan national park",https://geohack.toolforge.org/geohack.php?pagename=Category:Daisetsusan_National_Park&params=43.66027778_N_142.85805556_E_globe:Earth_&language=en,43.66027778,142.85805556,JP,Japan,Asia,Eastern Asia,Kamikawa,,
4507,https://commons.wikimedia.org/wiki/Category:Okususobana_Dam,Okususobana Dam,Q7082780,"[""gravity dam""]",other,"okususobana dam,oku-susobana dam,奥裾花タム,okususobana-damu,diga di okususobana,presa d'okususobana,presa d'oku-susobana,okususobana to‘g‘oni",https://geohack.toolforge.org/geohack.php?pagename=Category:Okususobana_Dam&params=36.725_N_137.96666667_E_globe:Earth_&language=en,36.725,137.96666667,JP,Japan,Asia,Eastern Asia,Hakuba,,
4508,https://commons.wikimedia.org/wiki/Category:Banzan,Banzan,Q11621976,"[""mountain""]",other,"蕃山,banzan",https://geohack.toolforge.org/geohack.php?pagename=Category:Banzan&params=38.256389_N_140.782778_E_globe:Earth_&language=en,38.256389,140.782778,JP,Japan,Asia,Eastern Asia,Sendai,,
4509,https://commons.wikimedia.org/wiki/Category:Nittai-ji,Nittai-ji,Q3342235,"[""Buddhist temple""]",other,"nittai-ji,nittai-ji temple,kakuozan nittai-ji,nittai-ji,覚王山日泰寺,日泰寺,覚王殿,นตไตจ,nittai-ji,覺王山日泰寺,nittai-ji,wihara nittai-ji",https://geohack.toolforge.org/geohack.php?pagename=Category:Nittai-ji&params=35.17166667_N_136.95527778_E_globe:Earth_&language=en,35.17166667,136.95527778,JP,Japan,Asia,Eastern Asia,Nagoya-shi,,
4510,https://commons.wikimedia.org/wiki/Category:Meguro_Parasitological_Museum,Meguro Parasitological Museum,Q11581651,"[""medical museum""]",other,"目黒寄生虫館,meguro parasitological museum,meguro kiseichukan,mpm,musee parasitologique de meguro,meguro kiseichukan,目黑寄生虫馆,mequro parazitlər muzeyi,พพธภณฑปรสตวทยาเมงโระ,meguro parasitological museum",https://geohack.toolforge.org/geohack.php?pagename=Category:Meguro_Parasitological_Museum&params=35.631666666667_N_139.70666666667_E_globe:Earth_&language=en,35.631666666667,139.70666666667,JP,Japan,Asia,Eastern Asia,Tokyo,node/1420790484,
4511,https://commons.wikimedia.org/wiki/Category:Cape_Shio,Cape Shio,Q11565690,"[""cape"", ""tied island""]",other,"潮岬,クレ崎,cape shionomisaki,shionomisaki,cap shiono,мыс сиономисаки,мыс куресаки,시오노곶,潮岬",https://geohack.toolforge.org/geohack.php?pagename=Category:Cape_Shio&params=33.4375_N_135.75444444444_E_globe:Earth_&language=en,33.4375,135.75444444444,JP,Japan,Asia,Eastern Asia,Shingu,,
4512,"https://commons.wikimedia.org/wiki/Category:Kita-ku,_Osaka","Kita-ku, Osaka",Q9245587,"[""ward of Japan""]",other,"기타구 (오사카시),北区 (大阪市),kita-ku, osaka,北區 (大阪市),کیتا، اوساکا,kita-ku,kita (osaka),كيتا (اوساكا),kita-ku (osaka)","https://geohack.toolforge.org/geohack.php?pagename=Category:Kita-ku,_Osaka&params=34.705555555556_N_135.51_E_globe:Earth_&language=en",34.705555555556,135.51,JP,Japan,Asia,Eastern Asia,Osaka-shi,,
4513,https://commons.wikimedia.org/wiki/Category:Toyoyama_Town_Social_Education_Center,Toyoyama Town Social Education Center,Q46992755,"[""community center""]",other,"豊山町社会教育センター,toyoyama town social education center",https://geohack.toolforge.org/geohack.php?pagename=Category:Toyoyama_Town_Social_Education_Center&params=35.251639_N_136.914389_E_globe:Earth_&language=en,35.251639,136.914389,JP,Japan,Asia,Eastern Asia,Komaki,,
4514,https://commons.wikimedia.org/wiki/Category:Mount_Kuro_(Misaka_Mountains),Mount Kuro (Misaka Mountains),Q11678143,"[""mountain""]",other,"黒岳,御坂黒岳,mount kuro,kurotake,mount kurotake,黑嶽,黑岳,黑岳,mont kuro",https://geohack.toolforge.org/geohack.php?pagename=Category:Mount_Kuro_(Misaka_Mountains)&params=35.552222222222_N_138.74944444444_E_globe:Earth_&language=en,35.552222222222,138.74944444444,JP,Japan,Asia,Eastern Asia,Fujikawaguchiko,node/5368075499,
4515,https://commons.wikimedia.org/wiki/Category:K%C5%8Dsh%C5%8D-ji_(Kyoto),Kōshō-ji (Kyoto),Q11613411,"[""Buddhist temple""]",other,"興正寺,本山興正寺,kosho-ji temple,honzan kosho-ji,kosho-ji,kosho-ji,wihara kosho-ji",https://geohack.toolforge.org/geohack.php?pagename=Category:K%C5%8Dsh%C5%8D-ji_(Kyoto)&params=34.9898_N_135.752017_E_globe:Earth_&language=en,34.9898,135.752017,JP,Japan,Asia,Eastern Asia,Kyoto,,
4516,https://commons.wikimedia.org/wiki/Category:Tennogawa_Park,Tennogawa Park,Q11443007,"[""urban park""]",other,"天王川公園,پارک تننو کاوا,tennogawa park",https://geohack.toolforge.org/geohack.php?pagename=Category:Tennogawa_Park&params=35.17358611_N_136.72130833_E_globe:Earth_&language=en,35.17358611,136.72130833,JP,Japan,Asia,Eastern Asia,Tsushima,,
4517,https://commons.wikimedia.org/wiki/Category:Shosha_Art_and_Craft_Museum,Shosha Art and Craft Museum,Q11447481,"[""art museum""]",other,"姫路市書写の里・美術工芸館,書写の里・美術工芸館,姫路市書写の里美術工芸館,書写の里美術工芸館,shosha art and craft museum,shosha art & craft museum",https://geohack.toolforge.org/geohack.php?pagename=Category:Shosha_Art_and_Craft_Museum&params=34.880611_N_134.666417_E_globe:Earth_&language=en,34.880611,134.666417,JP,Japan,Asia,Eastern Asia,Himeji,node/1423058680,
4518,https://commons.wikimedia.org/wiki/Category:Aikawa_Bridge,Aikawa Bridge,Q11622577,"[""bridge""]",bridge,"藍川橋,aikawa bridge",https://geohack.toolforge.org/geohack.php?pagename=Category:Aikawa_Bridge&params=35.458583333333_N_136.83627777778_E_globe:Earth_&language=en,35.458583333333,136.83627777778,JP,Japan,Asia,Eastern Asia,Kakamigahara,,""
4519,https://commons.wikimedia.org/wiki/Category:Nariai-ji,Nariai-ji,Q11495765,"[""Buddhist temple""]",other,"成相寺,nariai-ji,nariai-ji temple,nariai-ji,наріаиджі,наріаи-джі,wihara nariai-ji",https://geohack.toolforge.org/geohack.php?pagename=Category:Nariai-ji&params=35.595439_N_135.187372_E_globe:Earth_&language=en,35.595439,135.187372,JP,Japan,Asia,Eastern Asia,Miyazu,,
4520,https://commons.wikimedia.org/wiki/Category:Mount_Musa,Mount Musa,Q11545797,"[""mountain""]",other,"武佐岳,musa-dake,musa-dake,mount musa,musa-dake,musa-dake",https://geohack.toolforge.org/geohack.php?pagename=Category:Mount_Musa&params=43.677778_N_144.881944_E_globe:Earth_&language=en,43.677778,144.881944,JP,Japan,Asia,Eastern Asia,Shibetsu,node/4664683826,
4521,https://commons.wikimedia.org/wiki/Category:Takehisa_Yumeji_Museum,Takehisa Yumeji Museum,Q11598754,"[""art museum""]",other,"竹久夢二美術館,takehisa yumeji museum",https://geohack.toolforge.org/geohack.php?pagename=Category:Takehisa_Yumeji_Museum&params=36.247833_N_139.732056_E_globe:Earth_&language=en,36.247833,139.732056,JP,Japan,Asia,Eastern Asia,Koga,,
4522,https://commons.wikimedia.org/wiki/Category:Biwako_Valley,Biwako Valley,Q11276859,"[""ski resort""]",other,"ひわ湖ハレイ,ひわこハレイ,琵琶湖ハレイ,サンケイハレイ,ハイラントハーク,ひわ湖テラス,biwako valley",https://geohack.toolforge.org/geohack.php?pagename=Category:Biwako_Valley&params=35.202944_N_135.907056_E_globe:Earth_&language=en,35.202944,135.907056,JP,Japan,Asia,Eastern Asia,Kitahama,,
4523,https://commons.wikimedia.org/wiki/Category:Yuki_Museum_of_Art,Yuki Museum of Art,Q11563573,"[""art museum""]",other,"湯木美術館,yuki museum of art,musee yuki,متحف يوكى للفنون,汤木美术馆,yuki museum of art",https://geohack.toolforge.org/geohack.php?pagename=Category:Yuki_Museum_of_Art&params=34.6875_N_135.50225_E_globe:Earth_&language=en,34.6875,135.50225,JP,Japan,Asia,Eastern Asia,Osaka-shi,node/1423006333,
4524,https://commons.wikimedia.org/wiki/Category:Unaguhime-jinja,Unaguhime-jinja,Q11449252,"[""Shinto shrine"", ""Shikinaisha"", ""Kokuhei-sha""]",other,"宇奈岐日女神社,宇奈岐日女神社,unaguhime shrine,unagihime shrine,sanctuaire d’unaguhime,sanctuaire d’unagihime,kuil unaguhime",https://geohack.toolforge.org/geohack.php?pagename=Category:Unaguhime-jinja&params=33.256805_N_131.365621_E_globe:Earth_&language=en,33.256805,131.365621,JP,Japan,Asia,Eastern Asia,Beppu,,
4525,https://commons.wikimedia.org/wiki/Category:Miyanaka_Dam,Miyanaka Dam,Q6884365,"[""dam""]",other,"miyanaka dam,miyanakashusui-damu,宮中取水タム,宮中タム,鷹ノ巣タム,宮中水壩,宮中壩,宮中取水壩,diga di miyanaka,miyanakashusui-damu,سد مياناكا,மியானாகா அணை,மியானாகா சிசுய அணை,miyanaka toʻgʻoni",https://geohack.toolforge.org/geohack.php?pagename=Category:Miyanaka_Dam&params=37.066666666667_N_138.69805555556_E_globe:Earth_&language=en,37.066666666667,138.69805555556,JP,Japan,Asia,Eastern Asia,Tokamachi,,
4526,"https://commons.wikimedia.org/wiki/Category:Hotarumachi,_Osaka","Hotarumachi, Osaka",Q134443969,"[""building complex""]",other,"hotarumachi, osaka,ほたるまち,hotarumachi (municipiul osaka)","https://geohack.toolforge.org/geohack.php?pagename=Category:Hotarumachi,_Osaka&params=34.6942_N_135.489_E_globe:Earth_&language=en",34.6942,135.489,JP,Japan,Asia,Eastern Asia,Osaka-shi,,
